stage,pair_id,road_id,layer_role,trunk_mode
Step2,S2:768639__791719,510156938,trunk,counterclockwise_loop
Step2,S2:768639__791719,9267963,trunk,counterclockwise_loop
Step2,S2:768662__768669,501677554,trunk,counterclockwise_loop
Step2,S2:768662__768669,606422522,trunk,counterclockwise_loop
Step2,S2:768669__768671,501156645,trunk,counterclockwise_loop
Step2,S2:768669__768671,611603446,trunk,counterclockwise_loop
Step2,S2:784901__502866811,609424358,trunk,counterclockwise_loop
Step2,S2:785217__55225313,528789203,trunk,counterclockwise_loop
Step4,STEP4:25214957__58220088,617197474,trunk,counterclockwise_loop
Step4,STEP4:40237137__55225270,46336763,trunk,counterclockwise_loop
Step4,STEP4:40237137__55225270,616663182,trunk,counterclockwise_loop
Step4,STEP4:502866811__603265172,502424231,trunk,counterclockwise_loop
Step4,STEP4:502866811__603265172,601424593,trunk,counterclockwise_loop
Step4,STEP4:55225313__55225316,71774046,trunk,counterclockwise_loop
Step4,STEP4:55225313__55225316,71774047,trunk,counterclockwise_loop
Step4,STEP4:763111__767881,511928617,trunk,through_collapsed_corridor
Step4,STEP4:763111__767881,71773907,trunk,through_collapsed_corridor
Step4,STEP4:763111__767881,81638790,trunk,through_collapsed_corridor
Step4,STEP4:763111__767881,81638794,trunk,through_collapsed_corridor
Step4,STEP4:763927__505982281,525390697,trunk,counterclockwise_loop
Step4,STEP4:763927__505982281,611935875,trunk,counterclockwise_loop
Step4,STEP4:763927__505982281,998673,trunk,counterclockwise_loop
Step4,STEP4:767010__26755593,611943778,trunk,counterclockwise_loop
Step4,STEP4:768632__505982281,528768552,trunk,counterclockwise_loop
Step4,STEP4:768632__505982281,88099069,trunk,counterclockwise_loop
Step4,STEP4:768634__505982281,515392269,trunk,counterclockwise_loop
Step4,STEP4:768634__505982281,615390727,trunk,counterclockwise_loop
Step4,STEP4:768641__768662,505156640,trunk,counterclockwise_loop
Step4,STEP4:768643__768669,603156564,trunk,counterclockwise_loop
Step4,STEP4:768643__768669,624984627,trunk,counterclockwise_loop
Step4,STEP4:784901__40237259,46337031,trunk,counterclockwise_loop
Step4,STEP4:784901__40237259,46337034,trunk,counterclockwise_loop
Step4,STEP4:784901__788837,71774107,trunk,counterclockwise_loop
