stage,pair_id,road_id,layer_role,trunk_mode
Step2,S2:768639__12823253,44555675,segment_body,counterclockwise_loop
Step2,S2:768639__12823253,504421526,segment_body,counterclockwise_loop
Step2,S2:768639__12823253,504421649,segment_body,counterclockwise_loop
Step2,S2:768639__12823253,513761128,segment_body,counterclockwise_loop
Step2,S2:768639__12823253,71773445,segment_body,counterclockwise_loop
Step2,S2:768639__12823253,71773450,segment_body,counterclockwise_loop
Step2,S2:768639__12823253,9267967,segment_body,counterclockwise_loop
Step2,S2:768639__768671,529824474,segment_body,counterclockwise_loop
Step2,S2:768639__768671,620422677,segment_body,counterclockwise_loop
Step2,S2:768639__768671,71821973,segment_body,counterclockwise_loop
Step2,S2:768639__768671,9267966,segment_body,counterclockwise_loop
Step2,S2:768639__791719,501156721,segment_body,counterclockwise_loop
Step2,S2:768639__791719,510156938,segment_body,counterclockwise_loop
Step2,S2:768639__791719,9267963,segment_body,counterclockwise_loop
Step2,S2:768662__768669,501677554,segment_body,counterclockwise_loop
Step2,S2:768662__768669,606422522,segment_body,counterclockwise_loop
Step2,S2:768669__768671,501156645,segment_body,counterclockwise_loop
Step2,S2:768669__768671,611603446,segment_body,counterclockwise_loop
Step2,S2:784901__502866811,609424358,segment_body,counterclockwise_loop
Step2,S2:785217__55225313,528789203,segment_body,counterclockwise_loop
Step4,STEP4:25214957__58220088,617197474,segment_body,counterclockwise_loop
Step4,STEP4:40237137__55225270,46336763,segment_body,counterclockwise_loop
Step4,STEP4:40237137__55225270,616663182,segment_body,counterclockwise_loop
Step4,STEP4:502866811__603265172,502424231,segment_body,counterclockwise_loop
Step4,STEP4:502866811__603265172,601424593,segment_body,counterclockwise_loop
Step4,STEP4:55225313__55225316,71774046,segment_body,counterclockwise_loop
Step4,STEP4:55225313__55225316,71774047,segment_body,counterclockwise_loop
Step4,STEP4:763111__767881,511928617,segment_body,through_collapsed_corridor
Step4,STEP4:763111__767881,71773907,segment_body,through_collapsed_corridor
Step4,STEP4:763111__767881,81638790,segment_body,through_collapsed_corridor
Step4,STEP4:763111__767881,81638794,segment_body,through_collapsed_corridor
Step4,STEP4:763927__505982281,525390697,segment_body,counterclockwise_loop
Step4,STEP4:763927__505982281,611935875,segment_body,counterclockwise_loop
Step4,STEP4:763927__505982281,998673,segment_body,counterclockwise_loop
Step4,STEP4:767010__26755593,611943778,segment_body,counterclockwise_loop
Step4,STEP4:768632__505982281,528768552,segment_body,counterclockwise_loop
Step4,STEP4:768632__505982281,88099069,segment_body,counterclockwise_loop
Step4,STEP4:768634__505982281,515392269,segment_body,counterclockwise_loop
Step4,STEP4:768634__505982281,615390727,segment_body,counterclockwise_loop
Step4,STEP4:768641__768662,505156640,segment_body,counterclockwise_loop
Step4,STEP4:768643__768669,603156564,segment_body,counterclockwise_loop
Step4,STEP4:768643__768669,624984627,segment_body,counterclockwise_loop
Step4,STEP4:784901__40237259,46337031,segment_body,counterclockwise_loop
Step4,STEP4:784901__40237259,46337034,segment_body,counterclockwise_loop
Step4,STEP4:784901__788837,71774107,segment_body,counterclockwise_loop
Step4,STEP4:785217__40237227,46336960,segment_body,counterclockwise_loop
Step4,STEP4:785217__40237227,46336966,segment_body,counterclockwise_loop
Step4,STEP4:785217__608982775,46336976,segment_body,counterclockwise_loop
Step4,STEP4:785217__608982775,525387215,segment_body,counterclockwise_loop
Step4,STEP4:785217__608982775,997153,segment_body,counterclockwise_loop
Step4,STEP4:785324__502866811,46337117,segment_body,counterclockwise_loop
Step4,STEP4:785324__502866811,608424400,segment_body,counterclockwise_loop
Step4,STEP4:787129__55225228,510365722,segment_body,counterclockwise_loop
Step4,STEP4:791102__55225234,614129369,segment_body,counterclockwise_loop
Step4,STEP4:791719__12823263,18715205,segment_body,counterclockwise_loop
Step4,STEP4:791719__12823263,607374973,segment_body,counterclockwise_loop
